brand,category,product_name,avg_price,min_price,max_price,price_std,product_count
digma,electronics,projector,251.92,251.92,251.92,0.0,124
digma,electronics,tablet,108.62,3.59,256.81,62.42,1998
digma,electronics,telephone,59.56,11.89,135.87,27.32,1286
digma,electronics,tv,96.22,88.03,105.81,8.9,115
digma,kids,skates,271.95,176.78,304.41,47.56,77
digma,sport,bicycle,284.4,284.4,284.4,0.0,139
dockcase,computers,notebook,67.8,37.0,85.65,10.91,42
dremel,construction,saw,127.16,127.16,127.16,0.0,2
dremel,construction,soldering,52.51,52.51,52.51,0.0,19
dsk,construction,soldering,54.6,54.6,54.6,0.0,346
duracell,stationery,battery,8.48,5.22,18.81,3.76,208
dyp,electronics,telephone,10.58,1.57,19.11,3.33,79
e-blue,computers,mouse,17.56,7.4,20.94,6.77,4
e.o.s,electronics,acoustic,71.52,71.52,71.52,0.0,57
easyprint,computers,printer,14.59,6.67,67.1,8.27,275
easyprint,stationery,cartrige,19.92,5.27,99.54,8.94,343
ecola,construction,light,11.74,9.46,18.35,1.27,147
econ,appliances,iron,22.21,22.21,22.21,,1
econ,appliances,microwave,61.3,61.3,61.3,0.0,2
econ,appliances,scales,19.02,19.02,19.02,,1
edge,electronics,acoustic,39.09,20.06,127.22,29.32,144
edifier,electronics,acoustic,222.08,15.3,668.1,148.99,4859
edimax,computers,wifi,146.71,146.71,146.71,,1
edisson,appliances,air_heater,39.98,39.98,39.98,,1
elago,electronics,headphone,22.63,7.59,29.35,4.26,22
elari,electronics,acoustic,81.25,81.25,81.25,,1
elari,electronics,headphone,59.62,56.3,81.05,5.25,46
electrolux,appliances,air_heater,83.67,71.13,102.52,7.83,15
electrolux,appliances,microwave,147.14,147.14,147.14,,1
elekta,appliances,fan,20.22,20.22,20.22,,1
element,construction,soldering,53.0,7.21,215.49,43.83,314
elp,computers,printer,16.16,4.43,82.89,10.31,569
eltax,electronics,acoustic,420.3,420.3,420.3,0.0,110
endever,appliances,blender,28.42,19.37,30.95,3.9,9
endever,appliances,coffee_machine,66.75,46.03,124.29,27.14,64
endever,appliances,fryer,56.25,49.52,62.98,9.52,2
endever,appliances,grill,61.12,34.49,113.33,23.77,64
endever,appliances,hair_cutter,20.48,13.92,28.41,6.57,6
endever,appliances,iron,25.77,19.97,31.0,5.54,3
endever,appliances,juicer,91.49,88.57,92.22,1.51,15
endever,appliances,kettle,31.14,27.94,32.38,1.39,54
endever,appliances,meat_grinder,51.87,44.51,69.68,9.57,7
endever,appliances,mixer,57.51,26.19,88.73,28.25,10
endever,appliances,refrigerators,50.79,45.17,64.9,5.43,11
endever,appliances,scales,17.14,17.14,17.14,0.0,4
endever,appliances,steam_cleaner,49.43,48.89,62.41,2.7,25
endever,appliances,steam_cooker,32.37,30.95,32.7,0.71,16
endever,appliances,vacuum,53.33,33.32,71.43,11.61,32
energy,appliances,blender,22.58,21.43,23.41,1.03,3
energy,appliances,coffee_machine,17.1,16.7,17.3,0.35,3
energy,appliances,fan,22.54,22.22,23.17,0.55,3
energy,appliances,grill,52.33,27.92,54.73,7.39,297
energy,appliances,hair_cutter,13.76,13.37,17.49,0.9,24
energy,appliances,iron,20.07,17.19,20.79,1.61,5
energy,appliances,kettle,28.92,13.54,40.6,9.68,35
energy,appliances,mixer,19.64,17.57,22.08,1.59,8
energy,appliances,scales,14.18,12.4,15.97,1.31,11
energy,electronics,clocks,12.37,8.43,14.44,2.47,33
enermax,computers,power_supply,161.44,151.73,172.13,10.31,42
engenius,computers,router,281.02,245.59,422.75,79.23,5
engenius,computers,wifi,144.29,105.94,159.63,14.66,12
engy,appliances,air_heater,19.3,17.21,23.49,3.63,3
engy,construction,painting,27.84,27.84,27.84,0.0,18
engy,electronics,clocks,13.78,13.78,13.78,,1
epson,computers,printer,311.46,13.48,1997.48,248.46,4125
epson,computers,scanner,188.35,77.11,3733.03,171.8,1392
epson,electronics,projector,811.89,375.41,935.32,183.41,307
epson,stationery,cartrige,88.71,9.95,282.41,53.64,1388
epson,stationery,paper,39.82,12.84,160.24,39.55,33
erisson,electronics,tv,143.84,96.33,450.75,74.65,180
espada,computers,hdd,23.11,18.84,29.52,4.12,150
espada,computers,notebook,12.2,10.71,13.7,1.73,4
espada,computers,sound_card,13.03,13.03,13.03,0.0,2
espada,computers,tv_tuner,13.51,13.51,13.51,0.0,23
espada,computers,wifi,21.25,13.14,29.7,7.4,43
espada,electronics,acoustic,19.77,19.49,21.05,0.6,56
espada,jewelry,souvenir,13.97,13.97,13.97,0.0,2
euroflex,appliances,steam_cleaner,66.83,66.83,66.83,,1
eurolux,construction,saw,62.05,62.05,62.05,0.0,2
eurolux,construction,welding,59.19,55.78,66.3,4.95,111
eva,electronics,acoustic,21.66,9.86,39.51,8.05,818
evga,computers,power_supply,65.62,65.62,65.62,0.0,16
exegate,computers,cooler,9.95,4.19,10.94,1.28,52
exegate,computers,keyboard,8.79,8.79,8.79,,1
exegate,computers,mouse,10.78,10.11,12.49,0.9,21
exegate,computers,network_adapter,5.21,5.21,5.21,0.0,33
exegate,computers,power_supply,36.07,17.1,102.08,17.2,539
exegate,electronics,acoustic,9.36,6.49,10.06,1.34,23
exployd,computers,network_adapter,10.68,10.63,10.73,0.07,2
exployd,electronics,acoustic,9.57,9.57,9.57,0.0,2
exployd,electronics,telephone,13.97,7.94,71.38,15.56,162
ezviz,auto,videoregister,47.47,28.29,65.38,9.31,9
falcon,auto,immobilizer,25.56,25.56,25.56,0.0,49
fantasy,electronics,telephone,14.13,14.13,14.13,,1
fanvil,computers,desktop,44.44,44.44,44.44,0.0,3
favourite,appliances,mixer,25.8,24.98,26.16,0.41,6
favourite,appliances,vacuum,65.76,61.89,68.33,3.16,148
favourite,construction,drill,50.05,28.03,66.75,6.76,382
favourite,construction,welding,61.62,22.19,70.79,6.88,286
felisatti,appliances,mixer,50.46,35.14,52.51,4.14,37
felisatti,construction,drill,75.09,58.71,141.02,20.2,401
felisatti,construction,saw,54.78,54.78,54.78,0.0,91
fellowes,computers,monitor,118.0,83.68,157.67,35.82,12
fellowes,computers,notebook,32.01,31.62,32.79,0.68,3
filtero,appliances,vacuum,7.96,5.71,10.21,3.18,2
first,appliances,air_heater,20.14,20.14,20.14,,1
first,appliances,fan,42.07,29.35,44.83,6.04,28
first,appliances,hair_cutter,19.95,19.95,19.95,0.0,10
first,appliances,iron,32.71,32.71,32.71,0.0,8
first,appliances,kettle,29.03,25.84,32.22,4.51,2
first,appliances,scales,17.57,17.57,17.57,,1
fit,construction,drill,21.7,7.81,32.24,12.53,9
fit,construction,screw,22.05,19.37,22.16,0.56,25
fit,stationery,stapler,13.24,13.24,13.24,0.0,2
flexis,computers,hdd,60.67,60.67,60.67,0.0,23
flexis,electronics,telephone,25.09,6.97,52.62,10.45,60
fli,electronics,acoustic,126.13,126.13,126.13,0.0,20
fly,electronics,telephone,31.05,4.78,70.87,17.41,248
forward,accessories,bag,24.94,23.94,31.33,2.33,47
foxconn,computers,power_supply,29.81,29.81,29.81,0.0,2
foxline,computers,hdd,51.0,45.25,68.17,11.44,4
foxline,computers,power_supply,30.76,25.29,32.81,3.51,11
foxweld,auto,compressor,83.46,83.46,83.46,0.0,9
fubag,auto,compressor,165.59,81.05,464.67,88.68,159
fubag,construction,painting,32.99,18.37,35.75,6.49,7
fubag,construction,saw,111.37,98.02,133.62,18.42,8
fubag,construction,welding,194.42,67.43,342.13,110.71,1064
fubag,stationery,stapler,76.11,34.03,127.7,45.59,85
fujitsu,computers,hdd,242.92,242.92,242.92,,1
fujitsu-siemens,computers,scanner,718.53,357.65,730.56,66.98,31
g-case,electronics,telephone,13.49,13.49,13.49,,1
galanz,appliances,microwave,134.31,75.94,156.65,33.72,41
galaxy,appliances,blender,47.08,39.98,54.17,10.03,2
galaxy,appliances,coffee_machine,20.28,13.89,21.56,3.13,6
galaxy,appliances,grill,35.79,35.79,35.79,0.0,2
galaxy,appliances,hair_cutter,28.94,28.94,28.94,0.0,20
galaxy,appliances,iron,15.7,15.7,15.7,0.0,3
galaxy,appliances,kettle,27.07,20.71,30.3,4.0,51
galaxy,appliances,mixer,27.19,21.6,32.78,7.91,2
galaxy,appliances,scales,17.85,17.83,17.98,0.05,9
galaxy,appliances,vacuum,69.4,69.4,69.4,0.0,5
gamemax,computers,cooler,30.5,12.33,36.59,8.06,107
gamemax,computers,power_supply,65.42,19.05,133.3,26.89,87
gamerstorm,computers,power_supply,130.06,129.57,132.03,1.1,5
gamevice,computers,joystick,63.66,39.68,72.38,14.97,15
gardena,appliances,vacuum,91.74,56.67,126.81,38.42,6
gardena,construction,pump,248.91,80.32,541.43,127.37,24
gardena,country_yard,lawn_mower,175.47,82.35,493.32,126.16,9
gardena,country_yard,watering,55.26,47.68,62.83,10.71,2
gauss,auto,light,16.79,16.79,16.79,,1
gauss,construction,light,17.26,11.97,36.24,6.31,29
gazer,auto,videoregister,139.84,88.81,185.52,37.79,19
gembird,computers,cdrw,21.83,21.83,21.83,0.0,52
gembird,computers,cooler,10.7,8.08,13.38,1.08,127
gembird,computers,desktop,17.67,12.44,45.49,7.89,30
gembird,computers,keyboard,20.33,10.02,36.13,8.13,49
gembird,computers,mouse,15.82,11.05,25.59,5.59,214
gembird,computers,tv_tuner,11.25,11.25,11.25,0.0,6
gembird,computers,wifi,22.52,22.52,22.52,0.0,12
gembird,electronics,acoustic,12.6,9.51,19.38,2.66,115
gembird,electronics,headphone,12.69,10.19,15.19,3.54,2
genius,computers,camera,42.98,23.22,48.7,6.87,302
genius,computers,desktop,34.53,30.94,34.79,0.99,15
genius,computers,keyboard,14.87,12.81,18.48,2.05,16
genius,computers,mouse,19.77,12.4,41.86,6.36,38
genius,electronics,acoustic,19.24,13.06,24.25,4.38,72
genius,electronics,headphone,41.29,41.29,41.29,,1
genius,electronics,tablet,46.97,43.83,58.73,6.24,19
gfgril,appliances,fryer,49.52,49.52,49.52,0.0,6
gfgril,appliances,grill,131.37,85.65,159.68,32.64,65
gigabyte,computers,hdd,287.95,287.95,287.95,,1
gigabyte,computers,monitor,836.74,779.7,969.83,91.84,10
gigabyte,computers,motherboard,75.97,46.33,429.65,40.98,5027
gigabyte,computers,power_supply,83.17,46.71,101.4,26.93,12
gigabyte,computers,videocards,373.78,45.68,1570.21,207.77,22594
gigalink,computers,router,85.88,51.97,102.84,29.37,3
gigaset,electronics,telephone,78.92,20.63,139.67,20.95,455
ginzzu,appliances,vacuum,51.73,28.87,83.27,20.65,20
ginzzu,auto,videoregister,80.08,73.16,87.0,9.79,2
ginzzu,computers,notebook,20.08,20.08,20.08,0.0,22
ginzzu,computers,power_supply,43.49,8.14,55.6,7.94,286
ginzzu,electronics,acoustic,86.55,13.57,121.54,42.1,485
ginzzu,electronics,clocks,54.01,45.33,55.68,3.1,14
ginzzu,electronics,headphone,33.21,16.7,35.29,5.41,26
ginzzu,electronics,tablet,9.78,9.78,9.78,,1
ginzzu,electronics,telephone,11.91,7.83,13.0,1.45,32
glacialtech,computers,cooler,10.99,7.46,12.29,1.62,20
gmini,computers,ebooks,76.89,76.89,76.89,,1
gmini,computers,network_adapter,5.27,4.73,5.41,0.3,5
gmini,computers,tv_tuner,31.22,31.22,31.22,0.0,7
gmini,electronics,acoustic,13.54,13.54,13.54,,1
gmini,electronics,microphone,31.3,29.56,31.63,0.76,38
gmini,electronics,telephone,8.9,5.41,15.67,3.49,6
goodram,computers,hdd,48.06,48.06,48.06,,1
goot,construction,soldering,18.43,18.43,18.43,0.0,49
gorenje,appliances,blender,65.59,32.52,73.06,16.23,6
gorenje,appliances,coffee_grinder,29.14,29.14,29.14,0.0,4
gorenje,appliances,coffee_machine,41.94,33.67,46.4,6.11,80
gorenje,appliances,grill,54.19,54.19,54.19,,1
gorenje,appliances,iron,32.44,22.83,42.17,7.99,6
gorenje,appliances,juicer,98.22,98.22,98.22,0.0,13
gorenje,appliances,kettle,46.62,35.14,76.44,10.14,44
gorenje,appliances,meat_grinder,124.22,104.21,157.56,26.68,16
gorenje,appliances,microwave,248.72,67.71,524.29,156.85,201
gorenje,appliances,mixer,61.54,40.65,76.48,13.59,12
gorenje,appliances,scales,34.63,34.63,34.63,0.0,3
gorenje,appliances,toster,45.63,45.63,45.63,0.0,9
gorenje,appliances,vacuum,78.82,38.92,99.41,19.57,61
gp,stationery,battery,14.96,9.51,32.29,4.93,239
greenconnect,computers,tv_tuner,17.08,17.08,17.08,0.0,146
greenconnect,electronics,acoustic,14.32,4.73,34.49,6.87,263
greenworks,appliances,vacuum,42.75,42.75,42.75,,1
greenworks,construction,drill,97.09,90.89,97.86,2.32,9
greenworks,construction,saw,132.45,80.75,172.19,17.82,101
greenworks,construction,wrench,108.63,108.41,109.37,0.42,13
greys,appliances,kettle,16.23,15.29,17.16,1.32,2
grinda,country_yard,watering,28.27,16.1,37.24,6.36,27
haier,electronics,telephone,83.6,40.67,151.79,22.26,1100
hama,accessories,bag,27.72,14.73,64.97,7.85,283
hama,computers,desktop,18.09,12.25,30.63,4.51,49
hama,computers,joystick,31.3,18.0,51.24,11.83,174
hama,computers,keyboard,21.13,15.43,68.89,13.75,16
hama,computers,monitor,46.5,35.05,67.92,13.95,122
hama,computers,mouse,24.08,11.41,43.4,7.25,34
hama,computers,network_adapter,19.35,19.35,19.35,,1
hama,computers,notebook,37.96,17.89,63.02,17.24,211
hama,computers,sound_card,20.33,20.33,20.33,0.0,4
hama,computers,wifi,16.22,15.51,17.4,0.98,8
hama,country_yard,weather_station,32.87,10.63,58.98,12.34,267
hama,electronics,acoustic,14.21,1.57,20.56,3.04,383
hama,electronics,clocks,23.47,10.29,33.97,8.57,262
hama,electronics,headphone,22.79,22.79,22.79,,1
hama,electronics,microphone,25.46,9.7,52.71,13.95,34
hama,electronics,photo,31.13,31.13,31.13,0.0,55
hama,electronics,tablet,15.41,9.22,28.19,7.09,293
hama,electronics,telephone,18.25,10.48,18.87,1.73,232
hama,electronics,tv_remote,14.56,14.56,14.56,0.0,17
hama,electronics,video,43.04,13.48,193.48,26.9,218
hammer,appliances,mixer,49.13,36.24,55.54,8.98,13
hammer,appliances,vacuum,85.0,85.0,85.0,0.0,45
hammer,construction,drill,93.02,9.4,174.59,35.0,205
hammer,construction,painting,42.52,42.52,42.52,0.0,38
hammer,construction,saw,85.37,50.48,132.97,33.12,193
hammerflex,stationery,stapler,31.02,31.02,31.02,0.0,8
hanp,computers,printer,10.71,10.71,10.71,,1
hansa,appliances,microwave,233.47,221.19,254.51,16.51,19
hanskonner,construction,drill,49.2,45.52,96.54,13.27,97
harizma,appliances,hair_cutter,46.77,34.71,51.38,4.63,130
harper,auto,player,26.1,26.1,26.1,0.0,25
harper,auto,videoregister,103.29,43.89,132.57,43.93,9
harper,computers,desktop,35.32,25.81,38.67,5.58,5
harper,computers,keyboard,33.15,25.13,46.11,7.91,19
harper,computers,mouse,20.09,15.05,30.44,6.99,4
harper,computers,network_adapter,7.7,7.7,7.7,,1
harper,computers,tv_tuner,22.07,17.38,23.6,1.97,43
harper,construction,light,18.43,18.43,18.43,,1
harper,electronics,acoustic,27.46,10.73,34.76,8.83,10
harper,electronics,headphone,18.78,9.97,35.43,6.86,79
harper,electronics,photo,9.85,8.54,13.44,2.24,15
harper,electronics,tv,143.28,86.68,633.21,73.99,306
hartens,electronics,tv,273.11,133.41,412.37,124.41,4
heddy,accessories,bag,31.56,22.71,34.29,5.04,9
heddy,computers,notebook,23.54,22.71,34.29,3.09,14
heddy,electronics,telephone,15.09,4.14,16.83,3.43,26
hercules,electronics,acoustic,25.65,22.0,26.56,2.04,5
hgst,computers,hdd,273.07,51.75,372.46,81.51,72
hi-black,computers,printer,18.84,8.79,30.49,7.54,802
hi-black,stationery,cartrige,26.62,12.46,71.71,10.65,380
hikoki,construction,drill,103.68,97.14,116.75,11.32,3
hikoki,construction,saw,92.21,90.4,92.81,1.08,16
hikoki,construction,screw,87.38,87.38,87.38,0.0,9
hikvision,auto,videoregister,285.29,136.35,1063.33,205.32,28
hikvision,computers,hdd,53.55,28.24,108.4,27.21,27
hikvision,computers,power_supply,16.87,16.87,16.87,,1
hikvision,computers,router,222.06,95.08,269.68,76.12,5
hikvision,computers,wifi,215.71,215.71,215.71,,1
hiper,computers,cooler,28.08,28.08,28.08,0.0,7
hiper,computers,power_supply,48.94,27.75,70.62,13.26,98
hipro,computers,power_supply,48.67,29.56,52.13,6.33,36
hitachi,appliances,mixer,46.16,46.16,46.16,0.0,5
hitachi,computers,hdd,107.04,89.98,115.57,14.77,3
hitachi,construction,drill,102.53,18.03,155.48,35.94,52
hitachi,construction,saw,89.93,78.06,95.21,8.07,26
hiwatch,auto,videoregister,190.9,69.68,595.22,165.14,28
hiwatch,computers,router,78.41,78.41,78.41,0.0,2
hoco,computers,joystick,22.79,16.83,24.44,3.16,69
hoco,computers,network_adapter,12.31,11.59,15.19,1.09,16
hoco,electronics,acoustic,16.01,11.27,29.9,5.6,21
hoco,electronics,headphone,31.11,8.68,69.62,14.68,767
hoco,electronics,microphone,27.78,27.78,27.78,0.0,9
hoco,electronics,tablet,20.44,17.46,21.43,1.98,4
hoco,electronics,telephone,13.82,1.57,32.54,7.84,156
homestar,appliances,coffee_grinder,16.13,16.13,16.13,0.0,2
homestar,appliances,kettle,18.32,14.97,27.52,4.32,8
homestar,appliances,mixer,16.02,16.0,16.05,0.04,2
homestar,appliances,scales,14.56,12.49,16.13,0.88,10
homestar,appliances,steam_cleaner,17.73,17.73,17.73,,1
homestar,appliances,toster,17.73,17.73,17.73,0.0,2
homestar,electronics,clocks,12.13,12.13,12.13,,1
hometree,construction,light,150.66,88.25,182.86,24.74,51
honeywell,computers,scanner,95.44,57.25,184.57,49.34,37
honor,electronics,clocks,76.48,76.48,76.48,0.0,43
honor,electronics,telephone,239.76,95.62,537.84,139.92,1565
hoover,appliances,iron,29.68,29.68,29.68,0.0,5
hoover,appliances,vacuum,39.25,14.03,84.6,20.12,53
horizont,appliances,microwave,66.08,61.6,100.75,7.43,126
horizont,electronics,tv,175.56,175.56,175.56,0.0,21
hotpoint-ariston,appliances,microwave,256.07,80.46,559.54,240.62,11
hp,accessories,bag,54.22,21.35,204.27,39.59,165
hp,computers,cdrw,125.36,106.17,146.3,20.46,21
hp,computers,cooler,12.22,12.22,12.22,0.0,4
hp,computers,desktop,65.08,44.95,169.41,42.59,8
hp,computers,hdd,128.14,33.43,2123.25,165.31,232
hp,computers,keyboard,47.06,15.33,111.97,31.21,97
hp,computers,monitor,212.28,98.17,1050.84,113.95,147
hp,computers,mouse,43.82,14.24,93.19,19.58,56
hp,computers,network_adapter,213.49,32.97,1361.17,402.83,35
hp,computers,notebook,27.45,12.54,176.27,16.74,492
hp,computers,power_supply,110.82,87.75,118.51,15.38,4
hp,computers,printer,257.86,4.52,7052.08,541.29,4992
hp,computers,router,501.98,40.94,3241.75,587.16,31
hp,computers,scanner,348.09,151.9,821.79,144.1,20
hp,computers,videocards,346.54,113.73,510.84,164.97,32
hp,stationery,cartrige,48.52,12.4,814.97,52.17,4588
hp,stationery,paper,55.01,13.71,242.43,36.43,58
hpe,computers,cooler,221.14,221.14,221.14,0.0,4
hpe,computers,hdd,1347.63,150.7,2919.52,1075.99,17
hpe,computers,network_adapter,873.92,787.71,960.13,121.92,2
hpe,computers,power_supply,1109.57,265.05,4808.32,1816.81,6
htc,electronics,telephone,71.47,2.7,151.75,72.68,25
huawei,appliances,scales,37.46,37.46,37.46,0.0,25
huawei,computers,mouse,46.92,46.92,46.92,0.0,13
huawei,computers,router,1080.4,776.7,1687.81,526.03,3
huawei,computers,wifi,137.28,40.63,830.95,44.41,782
huawei,electronics,acoustic,44.87,44.87,44.87,0.0,11
huawei,electronics,headphone,54.88,15.71,153.17,50.56,11
huawei,electronics,tablet,182.97,15.87,430.02,96.31,530
huawei,electronics,telephone,288.95,18.1,876.67,196.63,305
huawei,electronics,video,26.33,26.33,26.33,0.0,8
huayu,electronics,tv_remote,11.59,11.59,11.59,0.0,124
huion,electronics,tablet,311.57,76.4,1330.37,359.85,202
human,electronics,headphone,17.1,17.1,17.1,,1
husqvarna,construction,saw,737.63,737.63,737.63,,1
husqvarna,country_yard,cultivator,778.67,737.63,794.3,25.78,29
huter,appliances,vacuum,110.44,101.13,113.1,5.28,9
huter,construction,saw,86.0,53.33,107.78,9.34,112
huter,construction,welding,101.39,81.11,138.57,22.98,24
huter,country_yard,cultivator,311.98,116.35,641.27,98.46,956
huter,country_yard,lawn_mower,193.65,66.35,310.16,120.79,12
hyperdrive,electronics,telephone,105.89,105.89,105.89,0.0,4
hyperjuice,electronics,headphone,21.59,21.59,21.59,,1
hyperline,computers,cooler,126.64,54.25,162.83,62.69,3
hyperx,computers,desktop,139.95,139.95,139.95,0.0,7
hyperx,computers,hdd,133.22,71.02,166.43,36.67,18
hyperx,computers,keyboard,103.08,103.08,103.08,0.0,6
hyundai,appliances,air_heater,36.28,17.65,55.76,14.53,33
hyundai,appliances,mixer,47.46,47.46,47.46,,1
hyundai,auto,compressor,45.03,35.9,49.87,6.69,78
hyundai,auto,player,38.86,27.4,46.98,6.8,218
hyundai,computers,tv_tuner,28.38,20.17,40.49,7.76,39
hyundai,construction,drill,75.93,41.25,98.59,12.61,99
hyundai,construction,heater,66.25,34.21,99.25,26.67,19
hyundai,construction,saw,80.19,71.27,127.71,16.72,14
hyundai,construction,screw,27.84,26.67,30.17,2.02,3
hyundai,country_yard,lawn_mower,380.57,304.1,418.81,59.24,6
hyundai,electronics,acoustic,61.7,15.81,84.29,23.26,36
hyundai,electronics,tv,223.72,83.97,793.49,162.92,992
i-blason,accessories,bag,16.54,8.57,21.75,1.98,43
i-blason,computers,notebook,19.7,8.57,24.76,4.34,318
iboto,appliances,vacuum,296.59,288.94,299.03,4.39,29
ibox,electronics,telephone,8.11,1.57,12.54,4.48,139
icasemore,apparel,glove,11.05,1.57,12.06,2.95,53
iclebo,appliances,vacuum,446.77,306.86,546.46,85.95,12
id-cooling,computers,cooler,31.44,8.0,107.95,24.4,419
iek,construction,light,19.73,3.71,57.56,12.26,69
iiyama,computers,monitor,222.4,108.4,1176.1,105.28,402
imex,computers,printer,20.85,18.49,23.02,1.44,50
infinity,electronics,acoustic,77.18,38.89,93.65,18.98,273
infocus,electronics,projector,445.73,347.97,610.65,127.99,6
infortrend,computers,nas,764.7,764.7,764.7,,1
inkax,computers,network_adapter,12.94,12.94,12.94,,1
inkax,electronics,headphone,18.5,7.38,23.49,4.74,71
inktec,computers,printer,7.27,6.16,8.16,1.0,9
inoi,electronics,telephone,35.8,15.35,57.97,8.15,442
inspector,auto,radar,100.16,90.79,120.56,9.91,26
inspector,auto,videoregister,180.2,123.56,245.29,48.31,465
intego,auto,radar,66.96,46.49,77.87,15.28,23
intego,auto,videoregister,81.64,50.38,135.24,28.93,192
integral,stationery,cartrige,27.74,23.3,47.1,7.3,9
intel,computers,cooler,16.41,13.48,85.63,5.58,163
intel,computers,cpu,210.13,49.6,4502.02,263.79,4714
intel,computers,hdd,382.59,35.54,3011.11,649.85,106
intel,computers,motherboard,267.4,267.4,267.4,0.0,7
intel,computers,network_adapter,141.94,22.83,444.51,110.04,164
intel,computers,power_supply,237.71,220.52,272.08,29.77,3
intel,computers,wifi,32.46,32.46,32.46,0.0,23
interos,appliances,kettle,28.32,28.32,28.32,0.0,6
interpower,electronics,tv,32.97,30.87,35.48,2.41,11
intex,computers,camera,17.43,17.43,17.43,,1
intro,auto,player,413.84,280.63,553.97,100.1,204
intro,auto,videoregister,137.11,137.11,137.11,0.0,4
intro,electronics,headphone,9.76,9.76,9.76,,1
intro,electronics,tv,309.52,309.52,309.52,0.0,45
ion,electronics,acoustic,132.87,132.87,132.87,0.0,2
ionich,construction,light,20.65,20.65,20.65,,1
iottie,electronics,telephone,47.78,39.05,56.51,12.35,2
ip-com,computers,wifi,79.77,51.37,108.17,32.79,4
ipearl,electronics,tablet,32.7,32.7,32.7,0.0,2
ipega,computers,joystick,27.8,15.4,43.65,6.76,753
iqfuture,computers,network_adapter,18.1,18.1,18.1,,1
iqfuture,stationery,battery,18.1,18.1,18.1,0.0,6
irbis,electronics,tablet,112.83,50.7,227.16,36.59,1017
irbis,electronics,telephone,17.97,15.16,22.62,3.0,36
irit,accessories,bag,12.8,12.21,14.75,1.03,10
irit,appliances,air_heater,37.66,17.0,44.29,12.29,8
irit,appliances,coffee_grinder,15.75,15.75,15.75,,1
irit,appliances,coffee_machine,16.82,15.33,17.81,1.36,5
irit,appliances,hair_cutter,12.56,11.67,14.6,1.32,12
irit,appliances,kettle,14.82,11.1,17.05,2.92,6
irit,appliances,mixer,22.83,22.83,22.83,0.0,2
irit,appliances,scales,13.47,11.65,16.52,2.19,12
irit,appliances,sewing_machine,21.49,21.49,21.49,,1
irit,appliances,toster,24.08,24.08,24.08,,1
irit,country_yard,weather_station,16.0,16.0,16.0,0.0,9
irit,electronics,clocks,11.74,11.17,11.98,0.39,7
isa,electronics,telephone,16.62,16.62,16.62,0.0,3
itskins,electronics,tablet,43.86,38.03,52.94,5.48,5
itskins,electronics,telephone,30.79,16.73,36.35,3.26,292
jabra,computers,desktop,82.38,52.9,149.17,42.74,9
jabra,electronics,headphone,180.74,68.84,299.98,112.1,16
jaguar,appliances,sewing_machine,146.19,83.59,244.35,63.87,151
jakemy,construction,screw,17.99,4.62,24.76,7.6,69
janome,appliances,sewing_machine,256.2,104.21,766.52,138.43,4824
jbl,electronics,acoustic,101.36,21.75,332.87,75.65,1760
jbl,electronics,headphone,60.93,15.56,132.86,29.06,633
jekod,electronics,telephone,1.57,1.57,1.57,,1
jet,construction,saw,346.57,163.22,533.95,173.38,72
jet,electronics,clocks,48.41,14.92,99.37,19.86,823
jet.a,computers,desktop,35.85,15.51,50.29,7.86,43
jet.a,computers,keyboard,30.65,18.56,37.98,8.52,14
jet.a,computers,mouse,18.62,9.17,29.14,6.32,82
jison,electronics,tablet,24.76,24.76,24.76,,1
jisoncase,computers,notebook,25.57,25.57,25.57,0.0,10
jisoncase,electronics,tablet,25.74,18.43,34.29,6.11,45
jonnesway,construction,wrench,306.53,245.46,367.6,70.52,4
joyroom,electronics,headphone,45.62,19.37,60.32,12.95,54
joyroom,electronics,telephone,18.1,18.1,18.1,,1
jpn,computers,printer,58.93,14.51,341.6,59.22,218
jpn,stationery,cartrige,29.39,11.48,45.79,9.73,37
justice,electronics,headphone,19.52,19.37,19.68,0.18,4
jvc,auto,player,115.7,46.75,369.35,69.19,1701
jvc,electronics,acoustic,35.74,18.06,64.38,10.18,243
jvc,electronics,tv,175.75,118.71,414.78,68.2,1418
kada,construction,soldering,63.99,48.73,80.32,8.41,1203
kaisi,construction,screw,12.65,7.59,16.97,3.22,51
karcher,appliances,steam_cleaner,195.11,13.16,667.33,154.91,106
karcher,appliances,vacuum,201.62,13.4,732.16,170.96,287
karcher,construction,pump,79.26,69.06,99.65,17.66,3
katun,computers,printer,50.53,10.38,546.3,45.23,248
katun,stationery,cartrige,57.57,19.32,127.9,27.06,74
keenetic,computers,wifi,122.45,29.68,172.86,47.04,885
kelli,appliances,blender,26.49,26.49,26.49,0.0,2
kelli,appliances,coffee_grinder,19.65,19.65,19.65,,1
kelli,appliances,coffee_machine,18.38,16.54,18.73,0.62,11
kelli,appliances,hair_cutter,15.13,15.13,15.13,0.0,16
kelli,appliances,iron,21.52,21.52,21.52,0.0,2
kelli,appliances,kettle,40.94,18.73,84.03,14.36,205
kelli,appliances,mixer,29.94,16.81,43.05,12.23,16
kelli,appliances,scales,16.54,16.54,16.54,,1
kelli,appliances,toster,20.43,20.43,20.43,,1
kelli,appliances,vacuum,65.79,51.7,72.83,12.2,3
kemper,construction,soldering,32.88,31.84,35.48,1.78,7
kenweiipc,computers,power_supply,115.4,115.4,115.4,0.0,257
